station,date,rainfall_mm,relative_humidity_percent,wind_ms,wet_bulb_c,evaporation_mm,cloud_cover_oktas,pressure_hpa,year,month_num
KUCHING,2023-05-27,3.8,87.3,1.2,26.0,2.8,7.0,1009.4875,2023,5
KUCHING,2023-05-28,30.6,88.3,1.4,25.9,5.8,7.0,1008.8291666666668,2023,5
KUCHING,2023-05-29,7.0,86.0,1.7,26.2,4.0,7.0,1009.3458333333332,2023,5
KUCHING,2023-05-30,0.0,85.2,1.4,25.5,2.4,7.0,1010.2958333333332,2023,5
KUCHING,2023-05-31,7.4,81.3,1.5,25.3,5.2,7.0,1009.4833333333332,2023,5
KUCHING,2023-06-01,12.8,90.3,1.5,25.0,3.7,7.0,1009.8708333333332,2023,6
KUCHING,2023-06-02,0.0,81.8,1.5,25.3,3.9,7.0,1009.6583333333332,2023,6
KUCHING,2023-06-03,0.0,83.5,1.3,25.5,2.8,7.0,1010.1375,2023,6
KUCHING,2023-06-04,14.0,86.0,1.4,25.0,3.3,7.0,1009.8416666666668,2023,6
KUCHING,2023-06-05,0.0,86.9,1.2,24.8,1.8,7.0,1009.5625,2023,6
KUCHING,2023-06-06,8.0,85.6,1.1,25.3,2.6,7.0,1010.0,2023,6
KUCHING,2023-06-07,28.2,83.9,1.4,24.6,5.1,7.0,1010.7708333333334,2023,6
KUCHING,2023-06-08,16.6,87.5,1.4,24.9,0.8,7.0,1010.7583333333332,2023,6
KUCHING,2023-06-09,2.2,83.5,1.5,25.1,4.9,7.0,1009.9833333333332,2023,6
KUCHING,2023-06-10,0.4,80.5,1.6,25.2,3.5,7.0,1009.1,2023,6
KUCHING,2023-06-11,3.0,80.5,1.3,25.2,4.0,7.0,1008.6541666666668,2023,6
KUCHING,2023-06-12,0.0,80.0,1.8,25.1,3.9,7.0,1009.7958333333332,2023,6
KUCHING,2023-06-13,0.2,73.4,1.3,25.2,4.7,7.0,1009.25,2023,6
KUCHING,2023-06-14,8.8,87.6,1.2,25.3,1.4,7.0,1011.15,2023,6
KUCHING,2023-06-15,0.0,79.1,1.3,25.0,4.3,7.0,1010.675,2023,6
KUCHING,2023-06-16,5.0,82.4,1.9,24.4,2.3,7.0,1010.3625,2023,6
KUCHING,2023-06-17,0.2,80.7,1.9,24.4,3.9,7.0,1010.625,2023,6
KUCHING,2023-06-18,0.0,77.1,1.3,24.7,1.9,7.0,1010.8291666666668,2023,6
KUCHING,2023-06-19,0.0,79.1,1.8,24.7,3.5,7.0,1011.0875,2023,6
KUCHING,2023-06-20,15.4,84.7,2.1,24.6,5.5,7.0,1010.7291666666666,2023,6
KUCHING,2023-06-21,18.8,85.4,1.2,24.5,5.0,7.0,1010.8666666666668,2023,6
KUCHING,2023-06-22,0.0,79.3,1.4,25.1,3.7,7.0,1010.2416666666668,2023,6
KUCHING,2023-06-23,0.4,78.3,1.3,25.9,2.9,6.958333,1008.9791666666666,2023,6
KUCHING,2023-06-24,7.2,82.9,1.2,25.1,3.9,7.0,1008.7333333333332,2023,6
KUCHING,2023-06-25,0.4,83.8,1.2,24.8,2.5,7.0,1008.7416666666668,2023,6
KUCHING,2023-06-26,11.0,84.8,1.2,24.8,5.3,7.0,1009.1583333333332,2023,6
KUCHING,2023-06-27,0.0,76.0,1.4,25.0,4.7,7.0,1009.9166666666666,2023,6
KUCHING,2023-06-28,0.0,73.4,1.8,25.2,5.1,7.0,1010.325,2023,6
KUCHING,2023-06-29,31.4,79.2,1.4,25.4,4.8,7.0,1009.6333333333332,2023,6
KUCHING,2023-06-30,0.2,83.5,1.3,25.4,2.9,7.0,1009.6916666666668,2023,6
KUCHING,2023-07-01,36.0,88.4,1.7,24.9,3.3,7.0,1010.4375,2023,7
KUCHING,2023-07-02,9.4,92.8,1.4,24.4,1.4,7.0,1012.225,2023,7
KUCHING,2023-07-03,0.4,86.7,1.5,24.7,2.5,7.0,1011.6875,2023,7
KUCHING,2023-07-04,0.0,77.7,1.3,25.0,4.3,7.0,1009.975,2023,7
KUCHING,2023-07-05,17.4,80.4,1.5,25.0,4.6,7.0,1008.8583333333332,2023,7
KUCHING,2023-07-06,21.4,86.0,1.5,24.9,4.7,7.0,1010.2083333333334,2023,7
KUCHING,2023-07-07,0.2,83.5,1.4,24.6,4.5,7.0,1011.5083333333332,2023,7
KUCHING,2023-07-08,0.0,81.1,1.9,24.8,3.8,7.0,1011.5958333333332,2023,7
KUCHING,2023-07-09,3.0,75.4,1.7,25.1,5.0,6.916667,1009.8291666666668,2023,7
KUCHING,2023-07-10,11.4,80.9,1.7,25.1,4.8,7.0,1009.8541666666666,2023,7
KUCHING,2023-07-11,10.0,85.2,1.4,24.5,5.9,7.0,1010.7333333333332,2023,7
KUCHING,2023-07-12,6.4,88.8,1.1,24.7,2.2,7.0,1010.6208333333332,2023,7
KUCHING,2023-07-13,0.0,81.5,1.4,24.5,3.1,6.916667,1010.3208333333332,2023,7
KUCHING,2023-07-14,0.4,78.1,1.5,24.4,3.3,7.0,1010.1666666666666,2023,7
KUCHING,2023-07-15,0.0,77.3,1.4,24.9,2.1,7.0,1010.2291666666666,2023,7
KUCHING,2023-07-16,0.0,74.2,2.0,25.0,6.4,7.0,1009.1,2023,7
KUCHING,2023-07-17,0.0,72.5,2.5,25.2,1.7,7.0,1008.325,2023,7
KUCHING,2023-07-18,0.0,70.8,1.9,25.2,6.1,7.0,1008.575,2023,7
KUCHING,2023-07-19,0.2,76.6,2.2,25.3,3.3,7.0,1008.3875,2023,7
KUCHING,2023-07-20,29.8,86.0,2.0,24.4,3.3,7.0,1009.4583333333334,2023,7
KUCHING,2023-07-21,0.2,83.4,2.0,24.2,1.7,7.0,1010.9791666666666,2023,7
KUCHING,2023-07-22,0.8,74.1,2.1,24.8,4.3,7.0,1010.9583333333334,2023,7
KUCHING,2023-07-23,12.0,82.1,1.7,24.8,3.8,7.0,1010.8791666666668,2023,7
KUCHING,2023-07-24,0.0,79.1,1.6,24.5,5.1,7.0,1010.0625,2023,7
KUCHING,2023-07-25,0.0,75.1,1.7,25.0,2.6,7.0,1010.2,2023,7
KUCHING,2023-07-26,6.2,79.7,1.5,25.5,5.4,7.0,1010.4083333333332,2023,7
KUCHING,2023-07-27,0.0,74.0,2.0,25.1,3.7,7.0,1010.3458333333332,2023,7
KUCHING,2023-07-28,0.0,71.4,2.9,24.3,11.4,7.0,1009.4875,2023,7
KUCHING,2023-07-29,0.0,65.4,2.6,23.7,6.8,7.0,1009.3791666666668,2023,7
KUCHING,2023-07-30,0.0,71.5,2.0,24.0,4.5,7.0,1009.4,2023,7
KUCHING,2023-07-31,0.0,71.4,1.7,24.7,4.5,7.0,1009.7625,2023,7
KUCHING,2023-08-01,0.0,76.6,1.6,25.7,3.9,7.0,1009.7333333333332,2023,8
KUCHING,2023-08-02,30.4,85.9,1.6,24.5,4.6,7.0,1011.4958333333332,2023,8
KUCHING,2023-08-03,14.4,85.1,1.8,24.4,3.1,7.0,1012.7375,2023,8
KUCHING,2023-08-04,0.0,78.2,1.9,25.1,8.3,7.0,1012.7875,2023,8
KUCHING,2023-08-05,0.0,76.4,2.1,25.6,5.6,7.0,1012.6416666666668,2023,8
KUCHING,2023-08-06,51.8,83.1,1.5,24.7,5.6,7.0,1011.7833333333332,2023,8
KUCHING,2023-08-07,18.6,87.4,1.3,24.2,4.2,7.0,1011.275,2023,8
KUCHING,2023-08-08,4.2,79.0,1.3,24.7,6.7,7.0,1011.2541666666668,2023,8
KUCHING,2023-08-09,10.8,79.0,1.4,24.5,1.2,7.0,1012.2125,2023,8
KUCHING,2023-08-10,0.0,78.2,1.4,25.0,3.2,7.0,1011.7291666666666,2023,8
KUCHING,2023-08-11,0.0,81.9,1.6,24.5,4.6,7.0,1011.5666666666668,2023,8
KUCHING,2023-08-12,3.4,78.0,2.0,24.3,2.5,7.0,1010.5333333333332,2023,8
KUCHING,2023-08-13,0.0,74.1,1.5,24.9,5.6,7.0,1010.075,2023,8
KUCHING,2023-08-14,11.0,79.1,1.4,25.0,3.6,7.0,1010.2166666666668,2023,8
KUCHING,2023-08-15,2.6,83.7,1.4,24.7,6.8,7.0,1011.2875,2023,8
KUCHING,2023-08-16,0.0,80.3,1.8,24.4,3.5,7.0,1011.775,2023,8
KUCHING,2023-08-17,9.4,82.5,1.6,24.1,1.7,7.0,1010.6583333333332,2023,8
KUCHING,2023-08-18,22.4,87.8,1.5,24.1,5.0,7.0,1010.0916666666668,2023,8
KUCHING,2023-08-19,0.0,80.0,1.8,24.7,5.6,7.0,1009.7875,2023,8
KUCHING,2023-08-20,4.8,79.6,1.8,25.1,2.2,7.0,1009.2208333333332,2023,8
KUCHING,2023-08-21,30.6,84.8,2.1,24.4,4.6,7.0,1009.7333333333332,2023,8
KUCHING,2023-08-22,0.6,83.4,1.6,24.9,1.2,7.0,1010.0416666666666,2023,8
KUCHING,2023-08-23,18.0,92.3,1.2,24.5,1.0,7.0,1010.6208333333332,2023,8
KUCHING,2023-08-24,0.0,81.2,1.5,24.8,3.5,7.0,1009.8,2023,8
KUCHING,2023-08-25,4.6,90.4,1.8,23.7,1.3,7.083333,1010.825,2023,8
KUCHING,2023-08-26,2.0,81.0,1.2,24.2,2.9,7.0,1010.35,2023,8
KUCHING,2023-08-27,39.2,82.5,1.8,24.3,6.7,7.0,1010.025,2023,8
KUCHING,2023-08-28,0.2,80.8,1.7,24.9,3.9,7.0,1008.9083333333332,2023,8
KUCHING,2023-08-29,0.0,76.0,1.9,25.7,5.1,7.0,1008.4,2023,8
KUCHING,2023-08-30,0.0,78.6,1.5,25.8,2.1,7.0,1009.2125,2023,8
KUCHING,2023-08-31,0.0,77.4,1.7,25.7,5.0,7.0,1009.4125,2023,8
KUCHING,2023-09-01,45.4,82.0,2.3,25.6,7.4,7.0,1009.4375,2023,9
KUCHING,2023-09-02,0.6,81.7,1.6,25.0,3.6,7.0,1008.6875,2023,9
KUCHING,2023-09-03,0.0,77.0,2.1,25.3,4.2,7.0,1008.3958333333334,2023,9
KUCHING,2023-09-04,0.0,74.0,1.9,25.5,4.8,6.583333,1007.5625,2023,9
KUCHING,2023-09-05,19.8,77.4,1.7,25.3,3.9,7.0,1008.8583333333332,2023,9
KUCHING,2023-09-06,3.0,87.9,1.8,24.6,6.4,7.0,1011.0083333333332,2023,9
KUCHING,2023-09-07,0.2,82.8,1.7,25.1,5.9,7.0,1011.2916666666666,2023,9
KUCHING,2023-09-08,7.2,80.2,1.6,25.4,5.5,7.0,1010.5958333333332,2023,9
KUCHING,2023-09-09,2.2,81.7,1.6,25.2,3.6,7.0,1010.0166666666668,2023,9
KUCHING,2023-09-10,9.2,82.9,1.8,25.3,4.1,7.0,1009.8416666666668,2023,9
KUCHING,2023-09-11,2.6,86.9,1.5,24.6,1.9,7.0,1011.5208333333334,2023,9
KUCHING,2023-09-12,0.0,81.1,2.1,24.9,4.5,7.0,1011.1833333333332,2023,9
KUCHING,2023-09-13,2.8,80.1,1.5,24.9,3.0,7.0,1010.8333333333334,2023,9
KUCHING,2023-09-14,12.2,85.6,1.9,24.9,5.1,6.875,1010.7458333333332,2023,9
KUCHING,2023-09-15,3.4,82.8,1.4,25.0,3.1,7.0,1010.2333333333332,2023,9
KUCHING,2023-09-16,0.0,81.3,1.3,25.1,3.0,7.0,1010.7416666666668,2023,9
KUCHING,2023-09-17,5.4,80.6,2.0,25.6,4.3,7.0,1009.8833333333332,2023,9
KUCHING,2023-09-18,66.0,91.6,1.1,24.6,3.3,7.0,1010.9416666666668,2023,9
KUCHING,2023-09-19,2.6,82.5,1.4,24.6,1.6,7.0,1010.6958333333332,2023,9
KUCHING,2023-09-20,2.6,82.5,1.5,24.8,1.0,7.0,1009.8041666666668,2023,9
KUCHING,2023-09-21,41.8,85.5,1.5,24.6,6.3,7.0,1009.725,2023,9
KUCHING,2023-09-22,0.4,81.7,1.9,24.7,4.8,7.0,1009.9041666666668,2023,9
KUCHING,2023-09-23,0.0,78.9,1.9,24.6,6.1,7.0,1009.9208333333332,2023,9
KUCHING,2023-09-24,0.0,76.4,1.7,25.7,5.0,7.0,1009.1666666666666,2023,9
KUCHING,2023-09-25,0.0,75.3,2.2,25.4,5.3,7.0,1008.5916666666668,2023,9
KUCHING,2023-09-26,0.0,80.1,1.6,25.2,1.5,7.0,1009.0125,2023,9
KUCHING,2023-09-27,2.6,78.5,1.1,25.8,3.4,7.0,1009.0583333333332,2023,9
KUCHING,2023-09-28,14.6,82.4,1.3,26.0,5.4,7.0,1009.9916666666668,2023,9
KUCHING,2023-09-29,4.8,84.2,1.2,25.1,1.4,7.0,1011.6458333333334,2023,9
KUCHING,2023-09-30,14.0,89.4,1.6,24.5,1.0,7.0,1011.9,2023,9
KUCHING,2023-10-01,6.6,84.2,1.7,24.6,2.6,7.0,1011.225,2023,10
KUCHING,2023-10-02,0.0,79.6,1.4,24.9,2.6,7.0,1010.975,2023,10
KUCHING,2023-10-03,11.0,78.3,1.5,25.2,6.3,7.0,1011.6083333333332,2023,10
KUCHING,2023-10-04,10.2,79.3,1.4,26.0,3.2,7.0,1011.0666666666668,2023,10
KUCHING,2023-10-05,4.1,82.8,1.4,25.6,2.4,7.0,1010.6916666666668,2023,10
KUCHING,2023-10-06,7.8,86.4,1.0,25.6,3.9,7.0,1010.3916666666668,2023,10
KUCHING,2023-10-07,1.2,89.5,1.0,24.7,2.8,7.0,1011.2583333333332,2023,10
KUCHING,2023-10-08,0.2,85.5,1.1,25.2,1.6,7.0,1011.7833333333332,2023,10
KUCHING,2023-10-09,26.0,84.5,1.3,24.9,4.5,7.0,1012.0916666666668,2023,10
KUCHING,2023-10-10,22.2,84.2,1.7,24.7,4.2,7.0,1011.6375,2023,10
KUCHING,2023-10-11,0.0,81.5,1.4,25.1,4.2,6.958333,1010.9416666666668,2023,10
KUCHING,2023-10-12,0.0,83.5,1.3,25.1,2.5,7.0,1011.4791666666666,2023,10
KUCHING,2023-10-13,0.0,82.1,1.8,25.3,4.1,7.0,1011.5083333333332,2023,10
KUCHING,2023-10-14,8.4,82.6,1.7,25.1,2.5,7.0,1010.625,2023,10
KUCHING,2023-10-15,0.2,81.9,1.8,24.7,4.1,7.0,1010.5,2023,10
KUCHING,2023-10-16,5.4,83.6,1.5,24.8,5.8,7.0,1010.3666666666668,2023,10
KUCHING,2023-10-17,2.6,80.8,1.8,25.2,4.0,7.0,1010.8125,2023,10
KUCHING,2023-10-18,29.6,89.7,1.3,24.8,4.4,7.0,1012.2041666666668,2023,10
KUCHING,2023-10-19,4.8,88.0,1.6,24.4,3.3,7.0,1012.7291666666666,2023,10
KUCHING,2023-10-20,0.0,77.0,1.5,24.5,5.8,6.833333,1011.6458333333334,2023,10
KUCHING,2023-10-21,0.4,81.3,1.6,24.7,3.1,7.0,1011.8333333333334,2023,10
KUCHING,2023-10-22,2.2,89.4,1.2,24.2,0.8,7.0,1012.8541666666666,2023,10
KUCHING,2023-10-23,0.0,78.0,1.6,24.4,0.9,7.0,1011.8416666666668,2023,10
KUCHING,2023-10-24,1.0,83.9,1.8,24.5,5.6,7.0,1012.075,2023,10
KUCHING,2023-10-25,7.6,83.1,1.5,24.3,4.5,7.0,1011.8875,2023,10
KUCHING,2023-10-26,4.1,83.0,1.4,24.6,3.1,7.0,1012.2583333333332,2023,10
KUCHING,2023-10-27,3.4,78.9,1.7,25.1,3.6,7.0,1011.2625,2023,10
KUCHING,2023-10-28,0.0,79.8,1.7,24.4,5.4,7.0,1010.6958333333332,2023,10
KUCHING,2023-10-29,64.2,85.8,1.2,24.6,7.8,7.0,1010.2791666666668,2023,10
KUCHING,2023-10-30,0.0,80.4,1.6,24.7,4.1,7.0,1009.8041666666668,2023,10
KUCHING,2023-10-31,3.8,81.5,1.5,24.9,3.9,7.0,1010.0166666666668,2023,10
KUCHING,2023-11-01,1.6,81.0,1.4,25.0,4.3,7.0,1010.4666666666668,2023,11
KUCHING,2023-11-02,0.0,79.0,1.8,24.8,3.9,7.0,1010.0041666666668,2023,11
KUCHING,2023-11-03,11.4,90.3,1.1,24.5,1.7,7.0,1009.9833333333332,2023,11
KUCHING,2023-11-04,0.0,78.3,1.0,24.3,3.0,7.0,1009.5666666666668,2023,11
KUCHING,2023-11-05,0.8,80.0,1.8,24.5,3.5,7.0,1010.1208333333332,2023,11
KUCHING,2023-11-06,24.4,88.5,1.4,24.3,3.9,7.0,1010.5041666666668,2023,11
KUCHING,2023-11-07,5.2,87.1,1.0,24.5,1.1,7.0,1010.6125,2023,11
KUCHING,2023-11-08,26.2,85.6,1.7,24.9,4.1,7.0,1010.0333333333332,2023,11
KUCHING,2023-11-09,2.0,84.0,1.2,25.2,3.2,7.0,1010.7083333333334,2023,11
KUCHING,2023-11-10,5.2,86.6,1.8,25.0,2.0,7.0,1011.7916666666666,2023,11
KUCHING,2023-11-11,18.8,85.2,1.2,24.8,3.6,7.0,1011.6333333333332,2023,11
KUCHING,2023-11-12,4.0,86.2,1.3,25.0,2.7,7.0,1011.5416666666666,2023,11
KUCHING,2023-11-13,10.0,88.5,1.3,24.7,3.0,7.0,1011.35,2023,11
KUCHING,2023-11-14,5.2,80.7,1.2,24.8,3.7,7.0,1010.7,2023,11
KUCHING,2023-11-15,73.8,86.5,1.6,24.9,3.3,7.0,1010.9625,2023,11
KUCHING,2023-11-16,2.0,86.4,1.4,25.0,2.3,7.0,1012.1166666666668,2023,11
KUCHING,2023-11-17,5.2,82.2,1.5,24.6,3.3,7.0,1011.9,2023,11
KUCHING,2023-11-18,19.6,84.3,1.4,25.1,4.6,7.0,1010.2541666666668,2023,11
KUCHING,2023-11-19,25.8,85.0,1.5,25.1,2.5,7.0,1010.1708333333332,2023,11
KUCHING,2023-11-20,25.4,86.6,1.4,24.8,8.7,7.0,1010.0958333333332,2023,11
KUCHING,2023-11-21,13.0,84.7,1.3,25.5,2.7,7.0,1008.9375,2023,11
KUCHING,2023-11-22,0.4,88.9,1.7,25.0,2.6,7.0,1008.6166666666668,2023,11
KUCHING,2023-11-23,2.2,90.1,1.5,24.5,0.3,7.0,1008.6833333333332,2023,11
KUCHING,2023-11-24,1.8,84.1,1.3,24.4,4.7,7.0,1008.7208333333332,2023,11
KUCHING,2023-11-25,0.0,81.4,1.8,24.8,2.7,7.0,1008.9875,2023,11
KUCHING,2023-11-26,9.6,86.6,2.3,24.3,1.8,7.0,1009.8625,2023,11
KUCHING,2023-11-27,10.6,83.5,1.8,24.8,4.2,7.0,1009.3,2023,11
KUCHING,2023-11-28,7.6,84.4,1.5,24.8,2.2,7.041667,1009.0833333333334,2023,11
KUCHING,2023-11-29,0.0,81.6,1.6,25.0,2.9,7.0,1008.6916666666668,2023,11
KUCHING,2023-11-30,3.4,87.1,1.6,25.2,1.5,7.0,1009.1208333333332,2023,11
KUCHING,2023-12-01,4.8,84.4,1.8,25.1,2.0,7.0,1009.0208333333334,2023,12
KUCHING,2023-12-02,2.0,83.3,1.2,25.0,3.8,7.0,1009.325,2023,12
KUCHING,2023-12-03,0.2,82.9,1.8,25.2,3.6,7.0,1009.8041666666668,2023,12
KUCHING,2023-12-04,7.0,84.5,1.9,24.7,2.6,7.0,1010.2875,2023,12
KUCHING,2023-12-05,0.0,83.6,1.4,24.7,2.5,7.0,1010.0916666666668,2023,12
KUCHING,2023-12-06,15.4,77.6,1.8,25.2,4.6,7.0,1010.1125,2023,12
KUCHING,2023-12-07,22.2,88.1,1.6,25.4,3.8,7.0,1010.6333333333332,2023,12
KUCHING,2023-12-08,2.4,82.0,1.4,25.1,3.3,7.0,1010.4333333333332,2023,12
KUCHING,2023-12-09,44.4,89.6,1.3,25.1,3.0,7.0,1009.8958333333334,2023,12
KUCHING,2023-12-10,16.0,87.0,1.8,24.4,4.5,7.0,1009.2958333333332,2023,12
KUCHING,2023-12-11,7.8,89.5,1.1,24.6,3.0,7.0,1009.5333333333332,2023,12
KUCHING,2023-12-12,21.0,89.1,1.3,24.8,4.0,7.0,1009.1291666666668,2023,12
KUCHING,2023-12-13,29.6,88.6,1.3,25.1,6.9,7.0,1009.725,2023,12
KUCHING,2023-12-14,45.0,84.6,1.6,24.9,3.9,7.0,1010.5166666666668,2023,12
KUCHING,2023-12-15,6.5,81.5,1.3,25.0,1.0,7.0,1010.7833333333332,2023,12
KUCHING,2023-12-16,3.0,86.5,1.1,25.5,1.2,7.0,1010.1083333333332,2023,12
KUCHING,2023-12-17,3.6,90.2,0.7,25.7,0.6,7.0,1010.0291666666668,2023,12
KUCHING,2023-12-18,9.0,86.8,1.3,25.3,4.0,7.0,1009.7208333333332,2023,12
KUCHING,2023-12-19,43.0,92.6,1.4,24.7,5.5,7.0,1010.5416666666666,2023,12
KUCHING,2023-12-20,23.2,86.5,1.6,24.8,1.4,7.0,1010.075,2023,12
KUCHING,2023-12-21,1.6,82.4,1.7,25.3,3.3,7.0,1009.8458333333332,2023,12
KUCHING,2023-12-22,7.6,84.0,1.9,25.3,4.1,7.083333,1010.4041666666668,2023,12
KUCHING,2023-12-23,1.2,85.7,1.6,25.7,3.6,7.0,1011.4083333333332,2023,12
KUCHING,2023-12-24,11.8,86.7,2.0,25.5,3.3,7.0,1012.4333333333332,2023,12
KUCHING,2023-12-25,3.2,88.8,1.6,25.1,0.8,7.0,1012.1375,2023,12
KUCHING,2023-12-26,5.2,85.4,1.5,25.6,3.9,7.0,1012.1125,2023,12
KUCHING,2023-12-27,0.2,85.9,1.1,25.4,1.5,7.0,1012.8875,2023,12
KUCHING,2023-12-28,0.0,82.7,1.5,25.4,3.7,7.0,1011.9083333333332,2023,12
KUCHING,2023-12-29,0.0,82.9,2.0,25.4,3.3,7.0,1010.6583333333332,2023,12
KUCHING,2023-12-30,30.8,83.0,1.4,25.9,5.6,7.0,1009.8791666666668,2023,12
KUCHING,2023-12-31,3.4,91.1,1.3,25.4,0.4,7.0,1010.9541666666668,2023,12
KUCHING,2024-01-01,0.0,85.1,1.7,25.6,3.2,7.0,1010.4875,2024,1
KUCHING,2024-01-02,40.2,91.6,1.5,25.0,2.1,7.0,1010.4,2024,1
KUCHING,2024-01-03,6.4,85.4,1.4,25.2,2.0,7.0,1009.8458333333332,2024,1
KUCHING,2024-01-04,19.8,87.7,1.5,25.4,3.1,7.0,1010.2833333333332,2024,1
KUCHING,2024-01-05,0.0,86.3,1.5,25.0,2.5,7.0,1011.4,2024,1
KUCHING,2024-01-06,49.8,85.9,1.5,25.2,4.5,7.0,1010.4875,2024,1
KUCHING,2024-01-07,8.0,92.3,1.1,24.6,1.9,7.0,1012.1125,2024,1
KUCHING,2024-01-08,28.4,90.6,0.8,24.7,1.9,7.0,1011.375,2024,1
KUCHING,2024-01-09,5.2,84.9,1.6,25.3,3.3,7.0,1010.1791666666668,2024,1
KUCHING,2024-01-10,19.4,89.8,1.5,25.1,1.6,7.0,1009.8791666666668,2024,1
KUCHING,2024-01-11,12.0,89.6,1.3,25.1,1.2,7.0,1010.2375,2024,1
KUCHING,2024-01-12,59.8,89.9,1.4,25.0,5.0,7.0,1009.8125,2024,1
KUCHING,2024-01-13,36.2,86.4,1.4,24.9,6.2,7.0,1009.6125,2024,1
KUCHING,2024-01-14,0.4,86.8,1.6,25.3,2.4,7.0,1010.1,2024,1
KUCHING,2024-01-15,5.0,87.4,0.8,25.4,2.0,7.0,1009.6333333333332,2024,1
KUCHING,2024-01-16,99.6,90.2,1.0,25.1,3.3,7.0,1009.3875,2024,1
KUCHING,2024-01-17,57.2,88.7,1.5,24.9,6.9,7.0,1009.2708333333334,2024,1
KUCHING,2024-01-18,14.4,94.5,1.3,25.0,0.1,7.166667,1009.55,2024,1
KUCHING,2024-01-19,10.8,87.0,2.0,25.0,7.5,7.0,1009.6666666666666,2024,1
KUCHING,2024-01-20,27.2,91.6,1.1,24.7,4.8,7.0,1010.7666666666668,2024,1
KUCHING,2024-01-21,45.2,90.0,0.9,25.3,5.6,7.0,1011.7666666666668,2024,1
KUCHING,2024-01-22,0.0,83.9,1.6,25.7,3.5,7.0,1011.9541666666668,2024,1
KUCHING,2024-01-23,9.4,88.1,1.2,25.2,3.0,7.0,1013.1291666666668,2024,1
KUCHING,2024-01-24,0.0,89.0,1.4,24.7,1.8,7.0,1013.4875,2024,1
KUCHING,2024-01-25,1.8,83.0,1.7,25.0,2.7,7.0,1014.1208333333332,2024,1
KUCHING,2024-01-26,43.4,79.4,1.8,25.1,5.8,7.0,1014.4458333333332,2024,1
KUCHING,2024-01-27,43.8,81.3,1.9,24.8,3.0,7.0,1013.4916666666668,2024,1
KUCHING,2024-01-28,58.8,87.4,1.6,24.4,2.2,7.0,1013.7541666666668,2024,1
KUCHING,2024-01-29,24.4,79.0,1.9,24.6,3.8,7.0,1013.3625,2024,1
KUCHING,2024-01-30,26.4,90.1,1.3,24.3,1.3,7.0,1013.7458333333332,2024,1
KUCHING,2024-01-31,12.2,86.2,1.5,25.0,2.1,7.0,1013.35,2024,1
KUCHING,2024-02-01,17.8,94.5,0.8,24.5,1.1,7.0,1013.7875,2024,2
KUCHING,2024-02-02,20.8,84.9,1.7,25.1,3.7,7.0,1012.8708333333332,2024,2
KUCHING,2024-02-03,7.2,86.7,1.6,25.0,2.0,7.0,1013.0583333333332,2024,2
KUCHING,2024-02-04,4.6,83.1,1.9,25.3,3.5,7.0,1013.3708333333332,2024,2
KUCHING,2024-02-05,0.2,86.6,0.9,25.6,0.7,7.0,1013.5791666666668,2024,2
KUCHING,2024-02-06,9.4,85.2,1.3,25.8,2.2,7.0,1013.3083333333332,2024,2
KUCHING,2024-02-07,0.0,88.0,1.1,25.3,3.1,7.0,1012.7708333333334,2024,2
KUCHING,2024-02-08,4.6,82.9,1.4,25.1,2.1,7.0,1011.7791666666668,2024,2
KUCHING,2024-02-09,3.2,83.6,1.9,25.6,4.5,7.0,1012.5666666666668,2024,2
KUCHING,2024-02-10,111.0,88.5,1.5,25.3,3.3,7.0,1013.7208333333332,2024,2
KUCHING,2024-02-11,128.6,89.9,2.3,24.7,3.3,7.0,1013.8791666666668,2024,2
KUCHING,2024-02-12,19.6,88.8,2.2,25.4,3.0,7.0,1013.25,2024,2
KUCHING,2024-02-13,67.2,90.6,1.7,25.3,3.3,7.0,1012.9541666666668,2024,2
KUCHING,2024-02-14,16.4,85.7,1.5,25.8,3.5,7.0,1011.7708333333334,2024,2
KUCHING,2024-02-15,104.4,90.2,1.4,25.7,3.3,7.0,1011.9,2024,2
KUCHING,2024-02-16,36.6,92.2,1.7,25.1,2.4,7.0,1012.1541666666668,2024,2
KUCHING,2024-02-17,39.8,90.7,1.3,25.1,9.1,7.0,1011.625,2024,2
KUCHING,2024-02-18,3.0,89.7,1.1,25.5,1.7,7.0,1011.8208333333332,2024,2
KUCHING,2024-02-19,0.6,89.7,0.9,25.5,1.4,7.0,1012.2833333333332,2024,2
KUCHING,2024-02-20,0.0,84.9,1.5,25.9,2.7,7.0,1011.3708333333332,2024,2
KUCHING,2024-02-21,0.0,81.5,1.9,25.8,4.8,7.0,1011.2416666666668,2024,2
KUCHING,2024-02-22,14.4,87.0,1.5,25.2,3.2,7.0,1012.225,2024,2
KUCHING,2024-02-23,0.0,82.9,1.6,25.1,3.1,7.0,1012.4833333333332,2024,2
KUCHING,2024-02-24,0.4,83.1,1.6,25.3,4.0,7.0,1011.8541666666666,2024,2
KUCHING,2024-02-25,21.4,87.1,1.6,25.5,2.8,7.0,1011.25,2024,2
KUCHING,2024-02-26,0.6,89.1,1.6,25.1,0.7,7.0,1011.575,2024,2
KUCHING,2024-02-27,84.8,84.2,2.1,25.7,3.3,7.0,1009.9625,2024,2
KUCHING,2024-02-28,20.0,88.5,1.9,25.5,4.5,7.0,1009.6,2024,2
KUCHING,2024-02-29,4.6,89.9,1.0,25.3,3.4,7.0,1010.1375,2024,2
